,age,attrition,business_travel,department,education,education_field,employee_number,environment_satisfaction,gender,job_involvement,job_level,job_role,job_satisfaction,marital_status,monthly_rate,num_companies_worked,overtime,percent_salary_hike,performance_rating,relationship_satisfaction,stock_option_level,training_times_last_year,work_life_balance,years_at_company,years_since_last_promotion,years_with_curr_manager,date_birth,remote_work,hourly_rate,daily_rate,distance_from_home,monthly_income,total_working_years
1475,29,No,travel_frequently,desconocido,1,desconocido,393,2,female,3,3,sales_executive,4,married,6599,1,desconocido,14,3.0,4,1,5,3,11,4,1,1994,yes,42,1413.0,1.0,9077.0,11
1476,55,No,travel_rarely,desconocido,3,medical,374,4,male,3,5,manager,1,single,18938,0,desconocido,14,3.0,3,0,2,3,36,4,13,1968,yes,81,452.0,1.0,19045.0,37
1477,41,No,desconocido,desconocido,4,desconocido,394,4,male,3,4,manager,2,desconocido,15896,1,desconocido,19,3.0,2,0,2,3,22,0,4,1982,yes,88,334.0,2.0,16015.0,6
1478,39,No,travel_rarely, research_development ,3,desconocido,395,3,male,4,3,healthcare_representative,4,desconocido,10942,0,No,17,3.0,1,3,5,2,18,3,7,1984,yes,48,1132.0,1.0,9613.0,19
1479,38,No,desconocido,desconocido,2,life_sciences,396,3,male,2,3,research_director,4,desconocido,15682,0,desconocido,14,3.0,2,1,3,3,11,2,9,1985,yes,92,959.2,15.0,11510.0,7
1480,43,No,desconocido,desconocido,3,desconocido,397,1,male,2,4,research_director,2,desconocido,4345,1,No,11,3.0,3,1,3,3,25,3,9,1980,yes,69,982.0,12.0,3996.2,9
1481,31,No,desconocido,desconocido,2,desconocido,524,2,female,3,2,manufacturing_director,1,married,4156,1,No,12,3.0,2,1,5,1,13,3,12,1992,yes,31,480.0,7.0,4306.0,13
1482,50,No,travel_rarely, research_development ,4,life_sciences,569,2,male,2,4,manager,3,married,9314,0,No,15,3.0,2,1,2,3,27,15,7,1973,yes,88,1099.0,29.0,17046.0,28
1483,33,No,non_travel, sales ,1,life_sciences,1044,2,female,2,1,sales_representative,4,desconocido,21437,0,desconocido,19,3.0,4,0,2,2,2,2,2,1990,no,88,1038.0,8.0,3422.8,9
1484,26,Yes,desconocido,desconocido,3,life_sciences,1053,1,male,3,1,research_scientist,1,married,15346,6,desconocido,14,3.0,2,1,2,3,3,1,2,1997,yes,57,342.0,2.0,2042.0,6
1485,38,No,travel_frequently,desconocido,4,desconocido,398,3,male,3,1,research_scientist,3,desconocido,2997,3,No,16,3.0,1,1,2,3,2,2,2,1985,no,44,1186.0,3.0,2821.0,8
1486,46,No,desconocido,desconocido,4,medical,1069,4,male,3,5,research_director,4,desconocido,21445,9,No,17,3.0,4,2,0,3,2,2,2,1977,yes,40,430.0,1.0,7383.6,23
1487,21,No,desconocido,desconocido,1,desconocido,1131,4,female,2,1,research_scientist,2,single,25326,1,Yes,11,3.0,3,0,6,4,2,2,2,2002,yes,70,984.0,11.0,2070.0,2
1488,31,No,travel_frequently,desconocido,3,desconocido,1135,3,male,4,1,sales_representative,4,married,21981,0,No,12,3.0,1,1,4,3,2,2,2,1992,no,67,793.0,20.0,2791.0,3
1489,35,No,desconocido,desconocido,2,marketing,399,4,male,3,2,sales_executive,4,divorced,18500,1,desconocido,11,3.0,4,1,3,3,5,0,2,1988,yes,54,1182.0,11.0,4409.8,5
1490,34,No,desconocido,desconocido,2,desconocido,1140,4,male,3,2,manufacturing_director,3,single,15834,2,No,11,3.0,4,0,3,3,3,0,2,1989,yes,95,1003.0,2.0,5690.8,15
1491,33,Yes,desconocido,desconocido,4,desconocido,1157,1,female,3,2,sales_executive,1,single,18385,0,desconocido,17,3.0,1,0,3,3,5,0,3,1990,yes,77,603.0,9.0,8224.0,6
1492,31,Yes,desconocido, research_development ,3,medical,1160,3,male,3,1,laboratory_technician,3,desconocido,6233,1,No,12,3.0,3,1,5,2,2,2,2,1992,no,72,874.0,15.0,2610.0,12
1493,37,No,travel_rarely,desconocido,2,desconocido,1161,3,female,2,2,healthcare_representative,4,desconocido,17171,7,No,13,3.0,3,2,2,3,6,1,3,1986,no,52,367.0,25.0,5731.0,9
1494,27,No,travel_rarely,desconocido,3,desconocido,1162,4,male,2,1,research_scientist,3,married,7950,1,No,13,3.0,3,1,0,3,4,2,2,1996,no,55,199.0,6.0,2539.0,4
1495,35,No,travel_frequently,desconocido,4,other,1185,4,male,2,1,laboratory_technician,4,married,26537,1,desconocido,13,3.0,2,1,2,4,2,2,2,1988,yes,47,661.4,4.0,2376.0,2
1496,56,No,desconocido,desconocido,4,desconocido,400,4,female,3,5,manager,1,divorced,18575,4,No,13,3.0,4,1,2,3,5,4,2,1967,no,92,718.0,4.0,7147.2,28
1497,45,No,desconocido, research_development ,3,medical,1195,1,female,3,1,research_scientist,3,desconocido,20100,4,Yes,19,3.0,3,1,2,3,3,0,2,1978,yes,83,1457.0,7.0,7260.2,12
1498,43,No,travel_rarely,desconocido,3,life_sciences,1778,2,male,3,1,human_resources,4,desconocido,5033,0,No,13,3.0,2,0,5,3,9,1,8,1980,yes,97,244.0,2.0,3539.0,12
1499,31,No,travel_rarely,desconocido,4,marketing,401,1,female,2,2,sales_executive,4,desconocido,13402,1,desconocido,14,3.0,1,2,3,3,12,5,7,1992,yes,91,196.0,29.0,5468.0,15
1500,35,Yes,desconocido,desconocido,3,desconocido,1797,3,male,3,2,sales_executive,4,desconocido,13492,1,desconocido,18,3.0,4,0,2,3,10,7,7,1988,yes,84,303.0,27.0,5813.0,12
1501,35,No,non_travel, research_development ,2,medical,1804,2,male,3,2,manufacturing_director,4,divorced,24442,2,No,14,3.0,3,1,6,3,7,1,7,1988,no,90,1180.0,2.0,4265.0,15
1502,30,No,desconocido,desconocido,3,medical,1816,4,female,3,3,manufacturing_director,3,single,2739,9,No,14,3.0,2,0,3,3,7,0,2,1993,no,64,1092.0,6.4,9667.0,9
1503,46,Yes,travel_rarely,desconocido,2,medical,1821,4,female,3,2,healthcare_representative,2,married,10842,4,No,22,4.0,4,1,2,4,9,3,7,1977,no,66,261.0,21.0,3650.8,13
1504,45,No,non_travel,desconocido,4,desconocido,402,4,female,3,2,sales_executive,3,married,19665,4,desconocido,22,4.0,2,2,3,4,8,5,7,1978,yes,67,589.0,4.8,5154.0,10
1505,43,No,travel_frequently,desconocido,4,life_sciences,1849,1,male,3,2,sales_executive,4,married,19246,1,desconocido,20,4.0,3,1,5,3,7,7,7,1980,no,92,1422.0,2.0,5675.0,7
1506,46,Yes,desconocido,desconocido,3,life_sciences,1869,3,female,3,3,sales_executive,2,desconocido,14011,5,desconocido,21,4.0,3,3,2,3,8,0,7,1977,no,64,1063.6,10.0,7314.0,14
1507,40,No,travel_rarely, research_development ,4,desconocido,403,1,male,3,4,manager,1,desconocido,18991,2,desconocido,11,3.0,1,1,3,3,19,11,16,1983,yes,98,1137.0,1.0,5537.6,22
1508,27,No,travel_rarely, sales ,2,desconocido,1898,1,female,4,2,sales_executive,3,single,26997,0,No,14,3.0,2,0,5,2,8,0,7,1996,yes,89,511.0,2.0,3039.6,9
1509,42,No,desconocido,desconocido,3,medical,1911,3,male,3,3,research_director,1,married,14842,9,No,13,3.0,2,1,3,4,13,5,7,1981,no,83,1396.0,6.0,8647.8,18
1510,26,No,travel_frequently,desconocido,3,other,404,3,male,4,1,laboratory_technician,4,married,7102,0,No,18,3.0,1,1,3,3,7,7,7,1997,yes,61,1096.0,6.0,5874.8,8
1511,28,No,travel_frequently,desconocido,2,life_sciences,1927,3,male,2,2,sales_executive,4,married,19255,1,desconocido,12,3.0,3,1,2,3,7,0,7,1995,yes,42,1344.4,1.0,3349.4,7
1512,31,No,travel_rarely, research_development ,4,desconocido,423,3,male,3,1,research_scientist,4,married,10077,0,desconocido,12,3.0,3,1,4,3,5,0,3,1992,yes,86,691.0,5.0,3159.2,7
1513,31,No,travel_rarely,desconocido,3,human_resources,424,1,male,2,2,human_resources,1,desconocido,17822,3,No,12,3.0,4,0,1,3,2,1,0,1992,yes,62,106.0,2.0,6410.0,6
1514,31,No,desconocido, research_development ,4,desconocido,405,3,male,3,1,research_scientist,4,desconocido,7747,0,desconocido,18,3.0,2,1,2,1,2,2,2,1992,yes,32,904.4,2.0,10590.6,3
1515,52,Yes,desconocido,desconocido,4,medical,433,3,male,2,2,research_scientist,2,desconocido,17747,2,No,15,3.0,1,0,3,2,8,7,7,1971,no,85,723.0,8.0,4941.0,11
1516,28,Yes,desconocido,desconocido,4,medical,440,1,male,1,1,research_scientist,4,married,24737,5,Yes,13,3.0,4,0,4,2,3,2,2,1995,yes,84,1157.0,2.0,5299.2,5
1517,47,No,travel_rarely,desconocido,5,desconocido,447,4,male,3,5,research_director,3,married,16375,4,desconocido,11,3.0,2,1,2,3,3,1,1,1976,yes,42,1482.0,5.0,7420.4,21
1518,29,No,desconocido,desconocido,5,other,455,2,male,2,1,laboratory_technician,4,desconocido,7621,0,No,17,3.0,3,0,2,3,3,2,2,1994,no,30,738.0,9.0,3983.0,4
1519,37,No,desconocido,desconocido,2,medical,460,4,male,3,2,manufacturing_director,4,desconocido,23177,7,No,16,3.0,3,2,2,2,6,0,4,1986,no,61,1192.0,5.0,6347.0,8
1520,23,No,desconocido,desconocido,1,desconocido,465,3,male,3,1,research_scientist,4,desconocido,16092,1,desconocido,12,3.0,3,2,2,2,4,0,2,2000,no,83,1309.0,14.2,2904.0,7
1521,42,No,travel_rarely, human_resources ,1,desconocido,470,3,male,3,1,human_resources,3,divorced,24017,0,Yes,11,3.0,3,1,5,3,3,1,0,1981,yes,52,544.0,2.0,2696.0,4
1522,30,No,desconocido, sales ,2,desconocido,475,4,female,3,2,sales_executive,3,desconocido,6069,7,desconocido,12,3.0,2,1,2,4,2,2,2,1993,yes,85,641.0,8.4,3296.4,4
1523,21,Yes,desconocido,desconocido,1,desconocido,478,1,female,2,1,sales_representative,2,single,9150,1,desconocido,11,3.0,3,0,3,3,3,1,2,2002,no,99,756.0,1.0,2174.0,3
1524,57,No,travel_rarely,desconocido,4,medical,482,4,male,3,2,healthcare_representative,3,desconocido,2967,2,No,11,3.0,3,0,2,3,3,1,2,1966,no,88,593.0,1.0,6755.0,10
1525,21,No,desconocido,desconocido,2,desconocido,406,1,male,3,1,sales_representative,4,single,2851,1,desconocido,24,4.0,3,0,3,2,3,2,2,2002,yes,39,895.0,9.0,5835.2,3
1526,31,No,travel_rarely,desconocido,4,life_sciences,407,3,male,2,1,research_scientist,2,desconocido,7551,0,desconocido,16,3.0,4,0,5,3,2,2,2,1992,no,42,408.0,9.0,2657.0,3
1527,29,No,desconocido, research_development ,3,desconocido,495,4,male,3,1,research_scientist,4,desconocido,18168,9,No,16,3.0,4,0,4,3,3,1,2,1994,yes,54,1283.0,23.0,3369.0,6
1528,27,No,travel_rarely,desconocido,2,desconocido,408,4,male,3,1,laboratory_technician,2,desconocido,17881,1,No,11,3.0,2,1,2,3,5,0,4,1996,yes,82,1469.0,1.0,5830.2,5
1529,49,No,travel_rarely,desconocido,3,other,409,2,male,2,3,healthcare_representative,3,single,12066,8,No,24,4.0,3,0,2,3,5,0,0,1974,no,31,1261.0,7.0,10965.0,8
1530,36,No,travel_rarely,desconocido,3,desconocido,501,4,female,3,1,research_scientist,3,married,11868,4,No,13,3.0,2,1,3,3,2,2,2,1987,yes,96,329.0,2.0,2543.0,12
1531,34,Yes,non_travel,desconocido,3,marketing,502,1,male,4,2,sales_executive,4,desconocido,4652,8,Yes,13,3.0,2,0,3,2,5,0,4,1989,yes,67,1362.0,8.0,5304.0,6
1532,24,No,desconocido,desconocido,4,marketing,507,4,female,3,2,sales_executive,3,divorced,5915,1,Yes,12,3.0,4,1,2,4,5,0,3,1999,yes,77,1371.0,11.0,4054.2,8
1533,42,No,desconocido,desconocido,4,desconocido,517,2,female,3,1,laboratory_technician,1,desconocido,20490,3,No,16,3.0,2,1,5,3,5,1,2,1981,yes,95,201.0,1.0,6039.4,8
1534,54,No,desconocido,desconocido,2,medical,522,1,male,3,5,research_director,1,married,8509,4,desconocido,11,3.0,3,1,4,2,4,1,2,1969,yes,86,821.0,5.0,19406.0,24
1535,34,No,desconocido,desconocido,4,desconocido,523,3,female,3,2,sales_executive,3,married,12740,9,No,15,3.0,1,1,3,3,3,1,2,1989,yes,72,1381.0,4.0,6538.0,7
1536,43,No,desconocido,desconocido,3,desconocido,525,4,male,3,1,laboratory_technician,4,desconocido,15238,7,desconocido,20,4.0,1,1,1,3,3,1,2,1980,yes,61,313.0,21.0,2258.0,13
1537,43,No,travel_rarely,desconocido,4,other,526,3,female,3,2,healthcare_representative,3,desconocido,2227,4,Yes,14,3.0,4,0,3,3,5,0,2,1980,yes,74,1473.0,8.0,8179.2,13
1538,31,No,travel_rarely,desconocido,2,desconocido,530,4,male,2,1,laboratory_technician,1,married,16193,1,No,12,3.0,3,1,3,3,4,3,2,1992,yes,98,329.0,1.0,2218.0,4
1539,25,Yes,travel_rarely,desconocido,3,medical,410,1,male,3,1,laboratory_technician,1,married,9396,5,No,13,3.0,3,1,5,3,2,0,2,1998,yes,91,688.0,3.0,3934.8,6
1540,45,No,desconocido,desconocido,2,life_sciences,544,1,male,3,1,research_scientist,4,married,9655,3,No,21,3.0,4,2,3,2,2,0,2,1978,yes,69,192.0,10.0,2654.0,8
1541,45,No,travel_rarely,desconocido,2,medical,411,3,male,3,4,healthcare_representative,4,married,7501,0,Yes,14,3.0,2,0,2,3,20,4,10,1978,yes,79,1385.0,10.2,5746.2,21
1542,47,Yes,non_travel,desconocido,4,life_sciences,376,1,male,3,3,manager,2,married,10268,1,desconocido,12,3.0,4,1,2,2,10,9,9,1976,no,88,666.0,29.0,2782.6,10
1543,35,No,desconocido,desconocido,3,life_sciences,381,2,female,4,3,manager,2,divorced,19100,7,desconocido,18,3.0,2,1,6,2,7,6,2,1988,yes,71,1315.0,10.8,5353.8,10
1544,29,No,travel_frequently,desconocido,2,desconocido,388,2,male,3,2,sales_executive,4,single,20260,1,desconocido,18,3.0,1,0,3,3,10,0,9,1994,yes,44,442.0,2.0,5361.8,10
1545,55,No,travel_rarely, research_development ,2,technical_degree,389,1,male,3,2,laboratory_technician,4,married,15972,3,desconocido,19,3.0,4,1,4,3,10,0,8,1968,yes,37,147.0,11.2,4348.6,12
1546,26,Yes,travel_rarely,desconocido,4,desconocido,401,4,male,2,2,sales_executive,4,single,8450,1,desconocido,12,3.0,2,0,0,3,8,7,4,1997,yes,48,950.0,4.0,5828.0,10
1547,31,No,travel_rarely,desconocido,3,technical_degree,416,2,male,4,2,sales_executive,4,desconocido,12241,4,desconocido,11,3.0,2,1,3,2,8,7,7,1992,no,100,218.0,7.0,5063.2,10
1548,43,No,travel_frequently,desconocido,4,life_sciences,430,3,female,3,1,laboratory_technician,4,desconocido,10675,0,No,19,3.0,1,0,5,3,8,1,7,1980,no,33,951.6,10.0,2455.0,12
1549,31,No,travel_rarely,desconocido,3,marketing,438,4,male,3,2,sales_executive,4,desconocido,7143,4,desconocido,12,3.0,4,3,3,3,7,1,7,1992,yes,73,691.0,7.0,5425.4,13
1550,32,No,desconocido,desconocido,4,medical,412,1,female,4,2,research_scientist,4,single,10557,7,desconocido,16,3.0,3,0,0,2,7,0,7,1991,no,74,1018.0,2.0,5055.0,6
1551,33,No,desconocido,desconocido,3,desconocido,446,2,male,2,2,sales_executive,4,desconocido,4317,3,No,14,3.0,3,0,6,2,7,0,1,1990,yes,46,586.8,10.0,4682.0,4
1552,43,No,travel_frequently, research_development ,4,life_sciences,448,3,female,2,2,laboratory_technician,3,divorced,6227,1,No,11,3.0,2,1,3,4,9,0,0,1980,no,82,559.0,15.8,5257.0,9
1553,29,Yes,travel_rarely,desconocido,4,desconocido,454,2,male,1,1,laboratory_technician,1,desconocido,4759,1,desconocido,11,3.0,4,0,4,2,7,0,7,1994,yes,77,318.0,8.0,2119.0,7
1554,27,No,desconocido, sales ,4,desconocido,458,2,female,3,2,sales_executive,2,desconocido,3415,1,No,18,3.0,1,1,3,3,8,0,7,1996,yes,56,1130.0,6.6,4029.8,8
1555,29,No,travel_rarely,desconocido,1,desconocido,413,4,female,2,2,sales_executive,2,divorced,11866,1,Yes,14,3.0,1,2,2,3,7,1,7,1994,yes,39,144.0,10.0,5835.2,7
1556,37,No,desconocido,desconocido,3,medical,414,3,male,4,2,research_scientist,1,divorced,17001,4,desconocido,13,3.0,1,2,2,3,7,6,7,1986,yes,51,1319.0,6.0,5974.0,13
1557,26,No,travel_rarely,desconocido,3,desconocido,476,3,male,3,2,sales_executive,3,desconocido,20156,1,desconocido,17,3.0,2,1,3,3,8,7,7,1997,no,57,933.0,1.0,5323.4,8
1558,40,No,travel_rarely,desconocido,4,life_sciences,483,4,female,4,1,laboratory_technician,3,married,22495,3,Yes,13,3.0,3,1,3,3,7,1,7,1983,yes,46,1171.0,10.0,5863.8,8
1559,41,Yes,desconocido,desconocido,3,desconocido,488,1,male,3,2,sales_executive,2,desconocido,9558,1,No,18,3.0,3,0,5,3,8,7,7,1982,yes,56,143.0,4.0,3991.2,8
1560,51,No,travel_rarely,desconocido,2,desconocido,500,3,female,3,2,sales_executive,4,desconocido,14862,4,No,11,3.0,3,1,2,2,7,0,7,1972,no,87,1178.0,10.2,7240.6,18
1561,37,No,desconocido,desconocido,3,desconocido,415,4,female,3,1,laboratory_technician,1,desconocido,26914,1,No,12,3.0,3,1,2,2,18,12,17,1986,no,95,1107.0,14.0,3034.0,13
1562,56,No,desconocido,desconocido,3,life_sciences,416,3,female,4,4,sales_executive,1,married,18256,9,No,11,3.0,4,3,0,2,7,7,7,1967,yes,86,906.0,6.0,13212.0,36
1563,41,No,travel_rarely, sales ,3,marketing,534,2,male,4,3,sales_executive,1,married,19566,1,desconocido,16,3.0,3,1,2,3,10,0,7,1982,yes,49,645.0,1.0,8392.0,10
1564,46,No,desconocido,desconocido,3,medical,417,3,female,3,2,manufacturing_director,3,desconocido,26314,2,No,14,3.0,3,1,5,2,10,0,8,1977,no,87,1485.0,18.0,10123.8,19
1565,30,No,non_travel,desconocido,3,desconocido,418,3,female,3,1,laboratory_technician,4,single,7181,0,desconocido,14,3.0,3,0,2,2,11,6,7,1993,yes,49,1116.0,2.0,6958.0,12
1566,35,No,travel_rarely,desconocido,3,life_sciences,586,4,male,3,3,healthcare_representative,3,desconocido,14295,4,Yes,12,3.0,3,0,2,3,8,0,0,1988,yes,72,1276.0,16.0,9558.6,10
1567,48,No,travel_rarely,desconocido,5,desconocido,595,2,female,3,2,sales_executive,4,married,19658,2,No,14,3.0,1,1,2,3,9,6,7,1975,yes,37,163.0,2.0,4051.0,14
1568,45,No,travel_rarely,desconocido,3,other,419,4,male,3,2,sales_executive,2,desconocido,16177,0,No,19,3.0,2,1,3,4,8,3,7,1978,no,61,561.0,2.0,4805.0,8
1569,26,Yes,travel_frequently,desconocido,4,life_sciences,608,2,female,3,1,human_resources,3,desconocido,22808,0,Yes,11,3.0,2,1,2,3,7,1,0,1997,yes,58,426.0,17.0,2741.0,8
1570,41,No,desconocido,desconocido,4,other,616,1,female,2,2,healthcare_representative,3,single,2112,2,Yes,17,3.0,1,0,3,3,8,0,7,1982,yes,62,509.0,2.0,7448.6,10
1571,34,No,desconocido,desconocido,4,desconocido,621,4,male,4,2,sales_executive,4,single,19921,1,desconocido,12,3.0,4,0,3,3,10,5,7,1989,no,74,258.0,21.0,5337.0,10
1572,31,No,travel_rarely,desconocido,4,medical,653,1,male,4,2,sales_executive,4,divorced,6219,4,No,22,4.0,4,2,4,4,7,5,7,1992,yes,66,525.0,5.2,7875.2,13
1573,43,No,travel_frequently,desconocido,5,desconocido,663,4,male,3,2,laboratory_technician,3,divorced,19627,3,desconocido,13,3.0,2,1,3,3,8,4,7,1980,yes,72,757.2,9.0,5352.2,10
1574,53,No,desconocido, sales ,1,desconocido,682,4,female,3,2,sales_executive,1,single,7507,7,desconocido,20,4.0,4,0,2,4,14,8,10,1970,no,34,238.0,1.0,7416.2,18
1575,37,No,travel_rarely,desconocido,3,other,420,3,male,3,3,manufacturing_director,3,married,9606,1,No,15,3.0,3,1,2,3,10,7,8,1986,yes,36,482.0,3.0,9434.0,7
1576,54,No,desconocido,desconocido,4,desconocido,421,3,male,3,3,human_resources,2,desconocido,6729,2,desconocido,15,3.0,3,1,1,4,9,7,1,1969,no,88,397.0,9.4,8191.8,16
1577,38,No,travel_rarely, sales ,4,marketing,422,4,female,2,2,sales_executive,4,desconocido,7791,0,No,20,3.0,1,0,2,3,7,0,5,1985,yes,46,243.0,7.0,5355.6,9
1578,29,No,desconocido, research_development ,4,life_sciences,710,2,male,1,1,research_scientist,4,divorced,18959,1,desconocido,18,3.0,4,1,5,3,10,2,8,1994,yes,56,806.0,1.0,5458.2,10
1579,34,No,desconocido,desconocido,3,medical,717,4,female,2,3,healthcare_representative,2,desconocido,17654,1,desconocido,14,3.0,2,0,3,4,8,7,7,1989,yes,46,1442.0,9.0,4258.2,9
1580,39,No,desconocido,desconocido,4,technical_degree,721,4,female,2,2,healthcare_representative,3,single,20978,1,No,11,3.0,1,0,4,3,20,11,10,1984,no,80,408.0,2.0,6294.0,20
1581,32,No,desconocido,desconocido,3,marketing,722,4,male,3,2,sales_executive,4,desconocido,21703,1,desconocido,12,3.0,4,0,2,2,10,0,8,1991,yes,55,929.0,10.0,5396.0,10
1582,38,No,travel_rarely,desconocido,4,life_sciences,724,2,female,4,2,healthcare_representative,4,desconocido,19383,0,desconocido,13,3.0,3,0,4,3,9,1,8,1985,no,33,827.0,1.0,4400.6,10
1583,27,No,travel_rarely,desconocido,2,life_sciences,725,3,female,3,3,manufacturing_director,1,married,6009,1,desconocido,11,3.0,4,0,3,3,9,0,7,1996,no,68,790.2,1.0,7683.0,9
1584,32,No,travel_rarely,desconocido,2,life_sciences,423,3,female,3,3,research_director,4,single,19373,3,desconocido,15,3.0,4,0,6,3,7,7,7,1991,no,39,1018.0,3.0,11159.0,10
1585,47,No,desconocido,desconocido,4,marketing,728,4,male,3,2,sales_executive,1,single,11825,2,desconocido,12,3.0,4,0,2,3,7,1,7,1976,no,42,703.0,14.0,4960.0,20
1586,27,No,travel_frequently,desconocido,2,desconocido,733,4,male,3,3,manufacturing_director,1,desconocido,4809,1,No,21,4.0,3,2,4,2,9,1,7,1996,yes,32,294.0,10.0,8793.0,9
1587,41,No,desconocido,desconocido,3,desconocido,734,4,male,2,5,manager,3,desconocido,19562,1,No,12,3.0,2,1,3,3,22,2,10,1982,no,59,314.0,1.0,19189.0,22
1588,28,Yes,desconocido, research_development ,2,desconocido,424,1,female,1,1,research_scientist,2,desconocido,3872,7,Yes,13,3.0,4,0,4,3,7,3,7,1995,yes,67,654.0,1.0,2216.0,10
1589,36,No,desconocido, research_development ,3,desconocido,742,1,female,4,3,research_director,1,married,20335,9,desconocido,14,3.0,1,1,2,3,8,0,5,1987,no,63,427.0,8.0,11713.0,10
1590,30,No,desconocido,desconocido,5,marketing,747,3,male,3,2,sales_executive,4,divorced,25275,7,No,23,3.0,4,1,2,2,8,7,7,1993,no,99,501.0,12.4,5304.0,10
1591,56,No,travel_rarely,desconocido,3,desconocido,762,3,male,3,4,healthcare_representative,4,married,20420,7,No,11,3.0,3,0,1,2,10,1,1,1967,yes,81,837.0,9.0,11103.0,30
1592,45,No,travel_rarely,desconocido,2,desconocido,783,2,male,1,2,sales_representative,3,single,12388,0,No,13,3.0,1,0,3,3,8,3,1,1978,yes,46,954.0,2.0,6632.0,9
1593,36,No,non_travel,desconocido,4,desconocido,789,1,male,2,3,sales_executive,1,single,14229,1,desconocido,15,3.0,2,0,1,3,10,0,9,1987,yes,76,1434.0,8.0,7587.0,10
1594,29,No,desconocido,desconocido,3,medical,793,2,female,3,2,healthcare_representative,3,married,25549,4,No,12,3.0,1,1,3,2,8,1,1,1994,yes,66,657.0,27.0,4335.0,11
1595,38,No,desconocido,desconocido,4,life_sciences,803,1,female,4,2,manufacturing_director,1,single,26085,6,desconocido,12,3.0,4,0,2,3,15,4,12,1985,no,75,240.0,2.0,5980.0,17
1596,40,No,desconocido,desconocido,2,medical,425,3,female,4,2,healthcare_representative,2,desconocido,9931,1,No,24,4.0,4,1,2,3,8,3,7,1983,yes,38,791.0,2.0,4244.0,8
1597,42,No,travel_frequently,desconocido,3,desconocido,809,2,male,3,5,manager,4,desconocido,16225,1,No,13,3.0,2,1,4,2,24,14,9,1981,yes,66,570.0,8.0,10220.4,24
1598,36,No,travel_rarely,desconocido,3,other,823,3,female,3,2,manufacturing_director,2,desconocido,23361,0,desconocido,15,3.0,1,1,2,3,9,0,5,1987,yes,35,676.0,1.0,5228.0,8
1599,29,No,travel_rarely,desconocido,2,desconocido,426,3,male,4,1,research_scientist,3,married,23779,1,desconocido,24,4.0,3,1,3,3,10,0,7,1994,no,81,628.6,23.0,2700.0,10
1600,55,Yes,desconocido,desconocido,1,medical,842,3,male,3,2,sales_executive,4,single,21519,4,desconocido,16,3.0,3,0,3,2,9,7,3,1968,yes,37,436.0,2.0,7416.2,10
1601,28,No,desconocido, sales ,4,desconocido,427,4,female,3,2,sales_executive,2,desconocido,3698,1,desconocido,20,4.0,1,0,2,3,8,7,5,1995,no,81,760.0,11.6,5054.4,8
1602,26,Yes,desconocido,desconocido,2,medical,428,3,female,2,1,research_scientist,3,married,20898,1,desconocido,14,3.0,1,1,2,3,8,1,7,1997,yes,88,779.4,5.0,2366.0,8
1603,44,No,desconocido,desconocido,2,desconocido,913,2,male,3,1,research_scientist,1,desconocido,7508,1,Yes,13,3.0,4,0,0,3,8,7,1,1979,no,61,661.0,9.0,6541.2,8
1604,41,Yes,desconocido, research_development ,4,life_sciences,927,2,female,1,1,laboratory_technician,4,divorced,17725,4,Yes,13,3.0,3,1,1,2,7,1,0,1982,yes,54,1085.0,2.0,6479.4,9
1605,31,No,travel_rarely,desconocido,4,desconocido,941,2,male,2,1,sales_representative,3,desconocido,11737,3,desconocido,15,3.0,2,0,2,4,7,5,2,1992,yes,61,154.0,7.0,2329.0,9
1606,26,No,travel_frequently, sales ,3,medical,956,3,male,2,2,sales_executive,1,desconocido,11148,1,desconocido,12,3.0,2,0,2,3,7,0,7,1997,yes,52,1283.0,1.0,4294.0,11
1607,31,No,desconocido,desconocido,3,medical,429,4,female,3,2,healthcare_representative,4,desconocido,17369,0,desconocido,11,3.0,3,2,2,1,9,8,5,1992,yes,41,616.0,12.0,5665.2,10
1608,32,No,desconocido,desconocido,4,medical,966,3,female,3,2,manufacturing_director,1,married,13554,1,desconocido,12,3.0,3,1,2,4,8,6,3,1991,yes,93,498.0,3.0,6725.0,8
1609,36,Yes,travel_rarely,desconocido,1,life_sciences,967,3,male,2,3,sales_executive,4,married,5518,1,desconocido,11,3.0,1,1,6,3,16,3,7,1987,no,51,530.0,3.0,10325.0,11
